base_p,n,B,G,rate_mode,utility_mode,instances,ratio_laminar_opt_min,ratio_laminar_opt_max,ratio_laminar_opt_mean,ratio_laminar_opt_median,ratio_laminar_opt_worst_instance,ratio_laminar_opt_best_instance,ratio_greedy_laminar_min,ratio_greedy_laminar_max,ratio_greedy_laminar_mean,ratio_greedy_laminar_median,ratio_greedy_laminar_worst_instance,ratio_greedy_laminar_best_instance,ratio_static_opt_min,ratio_static_opt_max,ratio_static_opt_mean,ratio_static_opt_median,ratio_static_opt_worst_instance,ratio_static_opt_best_instance,ratio_greedy_static_min,ratio_greedy_static_max,ratio_greedy_static_mean,ratio_greedy_static_median,ratio_greedy_static_worst_instance,ratio_greedy_static_best_instance
0.3,4,3,2,beta_bimodal,flat,3,0.9758092235565851,0.9996718976090481,0.9907863104626191,0.9968778102222242,750,752,0.9387934337590101,1.0,0.9795978112530034,1.0,750,751,0.9826512069896776,0.9988547173454589,0.9906868291973892,0.9905545632570306,750,752,0.9322568223192781,1.0063835423102814,0.9798194939562106,1.0008181172390724,750,751
0.3,4,3,2,beta_bimodal,log_uniform,3,0.9915937076476453,0.9999944879904548,0.9969581917139284,0.999286379503685,754,755,0.9896780685088201,1.0,0.9944691719834945,0.9937294474416634,753,755,0.9814853574349259,0.9993800445441124,0.9913026906998449,0.9930426701204962,754,755,0.9959006231166044,1.0039638999430074,1.0001597825566086,1.0006148246102138,753,754
0.3,4,3,2,homogeneous,flat,3,0.940375714674653,0.940375714674653,0.9403757146746529,0.940375714674653,744,744,0.9478865083960624,0.9478865083960624,0.9478865083960623,0.9478865083960624,744,744,0.9256738361012793,0.9256738361012793,0.9256738361012792,0.9256738361012793,744,744,0.9629411764705885,0.9629411764705885,0.9629411764705885,0.9629411764705885,744,744
0.3,4,3,2,homogeneous,log_uniform,3,0.9596718067625258,0.9837669588014998,0.9723799691261058,0.9737011418142919,748,749,0.9681399460028777,0.9962023279527772,0.9808161492223545,0.9781061737114087,748,749,0.9495442817386182,0.9800309345210776,0.965362742126036,0.9665130101184122,748,749,0.978465806226938,1.0000000000000002,0.9879487773614141,0.985380525857304,748,749
0.3,4,3,3,beta_bimodal,flat,3,0.9944932076077023,0.9999263612153152,0.9977214494326434,0.9987447794749125,762,763,0.9348888067212938,0.9960474232574796,0.9666053063104992,0.9688796889527244,762,763,0.9896849563883556,0.9995110903277412,0.995218684978194,0.996460008218485,762,763,0.939430838219151,0.996461255081383,0.9689977716416379,0.97110122162438,762,763
0.3,4,3,3,beta_bimodal,log_uniform,3,0.9978128955888029,0.9999927153870445,0.9985503788496279,0.9978455255730363,767,766,0.993624096473605,0.9999392935163194,0.9960118471356018,0.9944721514168808,765,766,0.9942519853207722,0.9999731124109245,0.9967090326974503,0.9959020003606542,765,766,0.9963803031105024,0.9999588958294706,0.997851522092506,0.9972153673375453,767,766
0.3,4,3,3,homogeneous,flat,3,0.9350297780184084,0.9350297780184084,0.9350297780184084,0.9350297780184084,756,756,0.8627678054429646,0.8627678054429646,0.8627678054429646,0.8627678054429646,756,756,0.9204114780725497,0.9204114780725497,0.9204114780725497,0.9204114780725497,756,756,0.8764705882352944,0.8764705882352944,0.8764705882352944,0.8764705882352944,756,756
0.3,4,3,3,homogeneous,log_uniform,3,0.9589349872536587,0.9728977186327994,0.9647303142435285,0.9623582368441276,760,759,0.9501454331204311,0.9799989231022777,0.966337841983277,0.968869169727122,761,759,0.948978396185608,0.9662353380604697,0.9560495684814057,0.9529349711981393,760,759,0.9595411139268131,0.9867562062702547,0.9751105910320904,0.9790344528992038,761,759
0.3,5,2,2,beta_bimodal,flat,3,0.9884755905224368,0.9982446238261852,0.9942541260554686,0.9960421638177841,775,774,0.9999999999999997,1.0,0.9999999999999999,0.9999999999999999,775,776,0.9884755905224367,0.9999847039652054,0.9961167104052958,0.9998898367282454,775,776,0.996057399546425,0.9999999999999999,0.9981373351274533,0.9983546058359352,776,775
0.3,5,2,2,beta_bimodal,log_uniform,3,0.9867623310027438,0.9947188952780525,0.9905429402308288,0.9901475944116898,777,778,0.9172129061918882,1.0,0.9716352668302074,0.997692894298734,778,777,0.9522167610509407,0.9999928353508561,0.9826027512838924,0.9955986574498806,777,778,0.9123755456326389,1.036279102999275,0.980295004536111,0.9922303649764189,778,777
0.3,5,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,768,768,1.0,1.0,1.0,1.0,768,768,0.9999999999999992,0.9999999999999992,0.9999999999999992,0.9999999999999992,768,768,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,768,768
0.3,5,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,771,771,0.9439317518562831,1.0,0.9727023627173749,0.9741753362958417,773,772,0.9829746822554325,1.0000000000000002,0.994324894085144,0.9999999999999997,772,773,0.9439317518562828,1.0173201996469563,0.9784757625996937,0.9741753362958421,773,772
0.3,5,2,3,beta_bimodal,flat,3,0.9755382811471552,0.9991425111047135,0.9889117812583342,0.9920545515231338,787,786,0.9902018691846772,0.9963815193482972,0.9926632651173515,0.9914064068190801,787,786,0.9811545771467975,0.996107637465847,0.9905627677027663,0.994426088495654,787,786,0.9845337849436472,0.9994172274320309,0.9909976945496984,0.9890420712734171,787,786
0.3,5,2,3,beta_bimodal,log_uniform,3,0.9674466057336322,0.996739232897324,0.9835689334752126,0.9865209617946813,789,790,0.7669362744966185,0.9746685360177445,0.9026823667633824,0.9664422897757847,790,791,0.940189906518518,0.9995004250499111,0.9785914942165456,0.9960841510812074,790,789,0.8130649655169795,0.9653109534365524,0.9046081861806624,0.9354486395884554,790,791
0.3,5,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,780,780,1.0,1.0,1.0,1.0,780,780,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,780,780,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,780,780
0.3,5,2,3,homogeneous,log_uniform,3,0.996213233923872,0.9985082961214947,0.9973142800029038,0.9972213099633446,785,783,0.9240738607004892,0.9965213606028377,0.9548432782726942,0.9439346135147559,783,784,0.986565340349972,0.9985082961214943,0.9929419910327607,0.993752336626816,785,783,0.9240738607004897,1.0000000000000004,0.959079823398798,0.9531656094959042,783,784
0.3,5,3,2,beta_bimodal,flat,3,0.9488608568874131,0.9966381438971149,0.9673183368065112,0.9564560096350055,798,800,0.9890962695078774,1.0,0.9952285715123704,0.9965894450292341,800,798,0.9543037448298517,0.9863338578078676,0.967421654762829,0.9616273616507677,798,800,0.991230077106724,0.9994294146697682,0.9949853248169932,0.9942964826744873,799,800
0.3,5,3,2,beta_bimodal,log_uniform,3,0.9737119072937912,0.9922309586650413,0.9849722919603906,0.9889740099223392,801,803,0.9661354444106439,0.9965391047113364,0.9839288108049574,0.9891118832928917,801,802,0.9265284120938599,0.9896624678149422,0.962503706629105,0.9713202399785134,801,803,0.9916789451999388,1.0153359292622786,1.0072220342073797,1.0146512281599216,803,801
0.3,5,3,2,homogeneous,flat,3,0.9586760179625613,0.9586760179625613,0.9586760179625613,0.9586760179625613,792,792,0.9999999999999998,0.9999999999999998,0.9999999999999997,0.9999999999999998,792,792,0.9586760179625611,0.9586760179625611,0.9586760179625612,0.9586760179625611,792,792,1.0,1.0,1.0,1.0,792,792
0.3,5,3,2,homogeneous,log_uniform,3,0.9487475125217905,0.9639044722571052,0.958107169979355,0.9616695251591694,797,795,0.9845469098634706,0.9986047934852063,0.9935966774871203,0.9976383291126839,796,795,0.9300935223801237,0.9534564097989506,0.942424071085595,0.9437222810777106,797,795,1.0032705365651597,1.017647000400485,1.0101550443409184,1.0095475960571099,796,797
0.3,5,3,3,beta_bimodal,flat,3,0.9971780425912066,0.9980609920479421,0.9975359796227125,0.9973689042289889,810,811,0.9967459372754055,0.9968766986312494,0.9968316105461573,0.9968721957318171,811,812,0.9856102376629674,0.9980377440323657,0.9908479321135727,0.9888958146453853,810,812,0.9962086369080428,1.008572178806216,1.003588228683693,1.0059838703368198,812,810
0.3,5,3,3,beta_bimodal,log_uniform,3,0.9498507310974432,0.9840068410150282,0.9669763535150578,0.967071488432702,815,814,0.8345643716321214,0.9749506316053745,0.9092451579644772,0.9182204706559359,813,814,0.9321839985646968,0.954047841341132,0.9452621586902193,0.9495546361648292,813,815,0.8657983942117237,1.0103242663596246,0.9301012117059351,0.9141809745464566,813,814
0.3,5,3,3,homogeneous,flat,3,0.9620405402019493,0.9620405402019493,0.9620405402019493,0.9620405402019493,804,804,0.914131680383373,0.914131680383373,0.914131680383373,0.914131680383373,804,804,0.9521184635814687,0.9521184635814687,0.9521184635814687,0.9521184635814687,804,804,0.9236578947368418,0.9236578947368418,0.9236578947368418,0.9236578947368418,804,804
0.3,5,3,3,homogeneous,log_uniform,3,0.9431911503366928,0.9809562707484524,0.9672317942033494,0.9775479615249031,807,808,0.9488213193911142,0.9962023143791015,0.9670481975424042,0.956120958856997,809,808,0.929890695831318,0.9775479615249028,0.9615565215268406,0.977230907224301,807,809,0.9488213193911146,0.9999999999999999,0.9728726368778803,0.969796591242526,809,808
0.3,6,2,2,beta_bimodal,flat,3,0.991004084054925,1.0,0.9965319485182552,0.9985917614998407,824,823,1.0,1.0,1.0,1.0,822,822,0.991004084054925,1.0000000000000002,0.9965319485182554,0.9985917614998407,824,823,0.9999999999999999,1.0,1.0,1.0,823,822
0.3,6,2,2,beta_bimodal,log_uniform,3,0.9608393806499592,0.9888059977965064,0.9783040780458783,0.9852668556911691,826,827,0.9418235146923053,1.0,0.9645733010049327,0.9518963883224927,827,825,0.960839380649959,0.9833404714507932,0.9725801203163799,0.9735605088483873,826,825,0.951896388322493,1.00195902059999,0.9701424755036435,0.9565720175884476,826,825
0.3,6,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,816,816,1.0,1.0,1.0,1.0,816,816,0.9999999999999992,0.9999999999999992,0.9999999999999992,0.9999999999999992,816,816,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,816,816
0.3,6,2,2,homogeneous,log_uniform,3,0.9942571898217002,1.0,0.9965145110112217,0.9952863432119646,819,820,0.9621369516143594,1.0,0.987378983871453,0.9999999999999998,820,821,0.9789677834512552,0.9999999999999999,0.9910749910909851,0.9942571898217002,821,820,0.9621369516143596,1.0166691489102735,0.9929353668415443,0.9999999999999998,820,821
0.3,6,2,3,beta_bimodal,flat,3,0.9812671590880605,0.9969378423348911,0.9904531440441641,0.9931544307095405,835,834,0.997111252488409,0.9983907860943131,0.9976500959687495,0.9974482493235263,836,835,0.9998687747963175,0.9999986512739232,0.9999548557102553,0.9999971410605252,834,836,0.979690891207424,0.9945244121898675,0.9881673657807056,0.9902867939448253,835,834
0.3,6,2,3,beta_bimodal,log_uniform,3,0.991903051953718,0.9998423171577037,0.9968879539178325,0.998918492642076,838,837,0.8781524448454261,0.9920436059433939,0.9331862844408914,0.9293628025338538,838,839,0.9922725685929656,0.9979013485533026,0.9952307966794587,0.9955184728921077,837,839,0.8749632616985089,0.9930547793334826,0.934823557491005,0.9364526314410232,838,839
0.3,6,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,828,828,1.0,1.0,1.0,1.0,828,828,0.9999999999999998,0.9999999999999998,0.9999999999999997,0.9999999999999998,828,828,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,828,828
0.3,6,2,3,homogeneous,log_uniform,3,0.9863345120108605,1.0,0.9954448373369535,1.0,833,831,0.8674097915886386,0.9266219078645382,0.8959014196018164,0.8936725593522723,832,833,0.9863345120108599,1.0000000000000002,0.9954448373369532,1.0,833,832,0.8674097915886383,0.9266219078645389,0.8959014196018166,0.8936725593522723,832,833
0.3,6,3,2,beta_bimodal,flat,3,0.9486420450786207,0.9994581628478376,0.9684580274994975,0.9572738745720344,848,846,0.9935753285235267,0.9999999999999999,0.9978445154828711,0.9999582179250868,847,848,0.9738970296091701,0.9892666001094282,0.9806877539106139,0.978899632013243,848,846,0.9716253569927086,1.0102599272041064,0.9853178001577504,0.9740681162764359,847,846
0.3,6,3,2,beta_bimodal,log_uniform,3,0.9589658726014778,0.9835571290395552,0.972258950883452,0.9742538510093232,849,851,0.8673879799828672,1.0,0.9491399475425878,0.9800318626448962,849,851,0.9455232281494473,0.9811155860138762,0.9675281555503643,0.9759456524877692,849,850,0.8797197639832405,1.0077990782912793,0.953565516423034,0.9731777069945825,849,851
0.3,6,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,840,840,1.0,1.0,1.0,1.0,840,840,0.9999999999999991,0.9999999999999991,0.9999999999999991,0.9999999999999991,840,840,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,840,840
0.3,6,3,2,homogeneous,log_uniform,3,0.9557941846552538,0.9748107292630156,0.9662550590505484,0.9681602632333761,845,844,0.9652049298859272,1.0,0.978252313050899,0.9695520092667698,843,844,0.9149185199261272,0.9446083246886455,0.9331211735669345,0.9398366760860308,844,845,0.9810332472810298,1.0654617958129478,1.0135960252945384,0.9942930327896373,845,844
0.3,6,3,3,beta_bimodal,flat,3,0.9613926038192858,0.994160058053226,0.9798640224270052,0.9840394054085037,859,860,0.9822561582210919,0.9915970907737517,0.986355661253728,0.9852137347663406,859,860,0.9510956036522857,0.9861120647753806,0.9698820504226023,0.9724384828401408,859,860,0.9928905169400258,0.9996898491994344,0.996515809567283,0.9969670625623888,859,860
0.3,6,3,3,beta_bimodal,log_uniform,3,0.9845791517830531,0.991402276792271,0.987855916712721,0.9875863215628388,862,861,0.8461206334259409,0.9882215474727967,0.929420575309097,0.9539195450285536,861,862,0.9771569596235048,0.9917465695492302,0.983791227591199,0.9824701536008619,863,861,0.8458268958779152,0.990342891759525,0.9334235592462279,0.9641008901012436,861,862
0.3,6,3,3,homogeneous,flat,3,0.9824630348283147,0.9824630348283147,0.9824630348283147,0.9824630348283147,852,852,0.8758071428571427,0.8758071428571427,0.8758071428571427,0.8758071428571427,852,852,0.9824630348283138,0.9824630348283138,0.9824630348283138,0.9824630348283138,852,852,0.8758071428571435,0.8758071428571435,0.8758071428571435,0.8758071428571435,852,852
0.3,6,3,3,homogeneous,log_uniform,3,0.9458975766303428,0.9495178944043967,0.9473249171222194,0.9465592803319185,855,856,0.9776405276378523,0.9797586874961153,0.978685934218574,0.9786585875217544,857,856,0.9274431067150442,0.9373610164144243,0.9316994048885663,0.9302940915362304,857,856,0.9924654318720088,0.9977913551397273,0.9951100199207065,0.9950732727503836,856,857
0.35,4,2,2,beta_bimodal,flat,3,0.9843596483470795,1.0,0.9902058009509495,0.9862577545057688,872,870,1.0,1.0,1.0,1.0,870,870,0.9939237973438488,0.994468958596928,0.9942741924331951,0.994429821358809,871,872,0.9898344637482588,1.0056013793246665,0.9959076450141948,0.9922870919696594,872,870
0.35,4,2,2,beta_bimodal,log_uniform,3,0.99957888225487,1.0,0.99985962741829,1.0,874,873,0.9917111390714833,1.0,0.997237046357161,1.0,875,873,0.9975572055079905,0.9999999999999998,0.9991857281106871,0.9999999788240707,873,875,0.9917111390714836,1.002448776349388,0.9979129396142513,0.9995789034218823,875,873
0.35,4,2,2,homogeneous,flat,3,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,864,864,1.0,1.0,1.0,1.0,864,864,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,864,864,1.0,1.0,1.0,1.0,864,864
0.35,4,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,867,867,0.953395976150515,0.9999999999999998,0.9813193453763418,0.9905620599785105,867,869,0.9999999999999999,1.0000000000000002,1.0,1.0,868,869,0.953395976150515,0.9999999999999996,0.9813193453763418,0.9905620599785107,867,869
0.35,4,2,3,beta_bimodal,flat,3,0.9664365631290961,0.9882113082230183,0.9775641670542683,0.9780446298106906,883,882,0.8921352503198435,0.9378339637071245,0.9211380484229438,0.9334449312418632,882,884,0.9780446298106906,0.9949091595562224,0.9865646142830421,0.9867400534822128,884,883,0.8934654468714487,0.9378339637071245,0.912676915451347,0.9067313357754679,882,884
0.35,4,2,3,beta_bimodal,log_uniform,3,0.989931130910516,0.9944073374820201,0.9928924858062173,0.9943389890261155,885,886,0.9379453921842213,0.9953801474519518,0.972331860380347,0.9836700415048676,887,885,0.9979294293147621,0.999950462869106,0.9987996088360155,0.9985189343241785,887,886,0.9345707678613762,0.9868193393046677,0.966535757390491,0.9782171650054292,887,885
0.35,4,2,3,homogeneous,flat,3,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,876,876,0.8846153846153847,0.8846153846153847,0.8846153846153847,0.8846153846153847,876,876,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,876,876,0.8846153846153847,0.8846153846153847,0.8846153846153847,0.8846153846153847,876,876
0.35,4,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,879,879,0.8638956733867461,1.0,0.9546318911289152,0.9999999999999999,880,881,1.0,1.0,1.0,1.0,879,879,0.8638956733867461,1.0,0.9546318911289152,0.9999999999999999,880,881
0.35,4,3,2,beta_bimodal,flat,3,0.9927116775499696,0.9997113785669187,0.9972449613068782,0.9993118278037463,895,896,0.9999999999999998,1.0,1.0,1.0,894,895,0.9735054850850546,0.9980189497357687,0.9875598342034112,0.9911550677894101,895,896,1.0016957882729562,1.019728900102948,1.0098847460668543,1.0082295498246587,896,895
0.35,4,3,2,beta_bimodal,log_uniform,3,0.993774062799058,1.0,0.9974613632139603,0.998610026842823,899,898,0.9949524657641178,0.9982596020303582,0.9966182859354866,0.9966427900119837,898,897,0.9720129970166059,1.0,0.9871693470962666,0.9894950442721939,899,898,0.9949524657641178,1.0189552584477188,1.007121015247298,1.0074553215300577,898,899
0.35,4,3,2,homogeneous,flat,3,0.9386284090515301,0.9386284090515301,0.9386284090515301,0.9386284090515301,888,888,0.9276378941150407,0.9276378941150407,0.9276378941150408,0.9276378941150407,888,888,0.9148560141386837,0.9148560141386837,0.9148560141386838,0.9148560141386837,888,888,0.9517424242424243,0.9517424242424243,0.9517424242424243,0.9517424242424243,888,888
0.35,4,3,2,homogeneous,log_uniform,3,0.9642812256773565,0.9795315966235948,0.9709789682138935,0.969124082340729,893,891,0.9696048010045799,0.9905336675430055,0.9778556668887162,0.9734285321185631,892,891,0.950227188412603,0.9702590248778254,0.9586063510356349,0.9553328398164764,893,891,0.9836020744217719,0.9999999999999998,0.9904759320012865,0.9878257215820878,892,891
0.35,4,3,3,beta_bimodal,flat,3,0.9752080267797132,0.9983824617660744,0.990298248419907,0.9973042567139336,906,907,0.9150821099296297,0.9667510419847635,0.9451317186649512,0.9535620040804603,906,907,0.9598380577797032,0.9908651379119218,0.9802204940811894,0.989958286551943,906,907,0.9297353981047378,0.9740854211963015,0.954819571830682,0.9606378961910069,906,907
0.35,4,3,3,beta_bimodal,log_uniform,3,0.9835015956316502,0.999418513934571,0.9940892888158439,0.9993477568813103,909,911,0.938973662221687,0.9999999999999998,0.9752788171028105,0.9868627890867446,910,909,0.9789145096501558,0.9966868786641114,0.9898777292786151,0.9940317995215779,909,910,0.9414804621182382,1.0046858902756826,0.9794590022071926,0.9922106542276573,910,909
0.35,4,3,3,homogeneous,flat,3,0.9386284090515301,0.9386284090515301,0.9386284090515301,0.9386284090515301,900,900,0.9746732629402642,0.9746732629402642,0.9746732629402642,0.9746732629402642,900,900,0.9148560141386837,0.9148560141386837,0.9148560141386838,0.9148560141386837,900,900,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,900,900
0.35,4,3,3,homogeneous,log_uniform,3,0.9715321111131096,0.9851657167451467,0.9774053128977106,0.9755181108348756,903,904,0.9906569966958123,0.9970261017692088,0.9931690047974788,0.991823915927415,903,905,0.9624550833888555,0.979695353705223,0.9715891521150125,0.9726170192509591,903,904,0.9973620016918131,1.0,0.9991206672306042,0.9999999999999998,904,905
