base_p,n,B,G,rate_mode,utility_mode,V_greedy_laminar,V_rollout_laminar,V_static_greedy,V_static_binary,ratio_greedylam_vs_greedystat,ratio_rollout_vs_greedystat
0.25,5,3,3,beta_bimodal,flat,3.710159598657949,3.710159598657949,3.7127611334751993,3.7127611334751993,0.9992992991674594,0.9992992991674594
0.25,5,3,3,beta_bimodal,flat,3.726456505023396,3.726456505023396,3.7160856849816613,3.7160856849816617,1.0027907914189513,1.0027907914189513
0.25,5,3,3,beta_bimodal,log_uniform,4.679240406936469,4.679240406936469,4.677611074335961,4.677611074335961,1.0003483257959276,1.0003483257959276
0.25,5,3,3,beta_bimodal,log_uniform,3.2186011624208786,3.2486609292817215,3.232583730687992,3.3430177748417615,0.9956744915423622,1.0049734824936176
0.25,5,3,3,beta_bimodal,log_uniform,4.581407236957772,4.581567978478691,4.57022292981841,4.583003595163752,1.0024472126001536,1.002482384083774
0.25,6,2,2,homogeneous,flat,2.25,2.25,2.25,2.25,1.0,1.0
0.25,6,2,2,homogeneous,log_uniform,2.752246919755855,2.752246919755855,2.752246919755856,2.752246919755856,0.9999999999999997,0.9999999999999997
0.25,6,2,2,homogeneous,log_uniform,3.1038428227944,3.1038428227944,3.0007478596809043,3.108212949990921,1.0343564231099571,1.0343564231099571
0.25,6,2,2,homogeneous,log_uniform,2.953928797158716,2.953928797158716,2.953928797158716,2.953928797158716,1.0,1.0
0.25,6,2,2,beta_bimodal,flat,3.7103469494323993,3.7103469494323993,3.710346949432399,3.710346949432399,1.0000000000000002,1.0000000000000002
0.25,6,2,2,beta_bimodal,flat,3.7620354838726686,3.7620354838726686,3.7620354838726695,3.7620354838726695,0.9999999999999998,0.9999999999999998
0.25,6,2,2,beta_bimodal,flat,3.2273988906386397,3.2273988906386397,3.22739889063864,3.22739889063864,0.9999999999999999,0.9999999999999999
0.25,6,2,2,beta_bimodal,log_uniform,3.131686888426593,3.131686888426593,3.209246271166572,3.4824911446593645,0.9758325238431185,0.9758325238431185
0.25,6,2,2,beta_bimodal,log_uniform,4.438843748546905,4.438843748546905,4.599151328755734,4.599151328755734,0.965144095345043,0.965144095345043
0.25,6,2,2,beta_bimodal,log_uniform,3.943529384961882,3.943529384961882,3.880630286456531,3.880630286456531,1.0162084748771019,1.0162084748771019
0.25,6,2,3,homogeneous,flat,2.53125,2.53125,2.53125,2.53125,1.0,1.0
0.25,6,2,3,homogeneous,log_uniform,2.849076176228724,3.011262598058879,2.765312009912674,3.0112625980588787,1.0302910362432105,1.0889413517406203
0.25,6,2,3,homogeneous,log_uniform,2.8804481929838395,2.916963631316638,2.89292741304749,2.9169636313166394,0.99568630031733,1.0083086143678344
0.25,6,2,3,homogeneous,log_uniform,2.9432997642453356,3.114731141455488,3.0407178358345295,3.1147311414554872,0.9679621468190397,1.0243407345294324
0.25,6,2,3,beta_bimodal,flat,3.3804329886680224,3.3804329886680224,3.680765600383443,3.680765600383443,0.9184048525980211,0.9184048525980211
0.25,6,2,3,beta_bimodal,flat,3.93282905991559,3.93282905991559,3.9401723030055416,3.9401723030055416,0.9981363142204848,0.9981363142204848
0.25,6,2,3,beta_bimodal,flat,3.356089573404231,3.356089573404231,3.5211005203947474,3.5211005203947474,0.9531365418184604,0.9531365418184604
0.25,6,2,3,beta_bimodal,log_uniform,3.47700755685974,3.47700755685974,3.5701862937020556,3.5701862937020556,0.9739008754230315,0.9739008754230315
0.25,6,2,3,beta_bimodal,log_uniform,4.848052576918849,4.848052576918849,4.884071556216836,4.884071556216836,0.9926252146629303,0.9926252146629303
0.25,6,2,3,beta_bimodal,log_uniform,2.276995762371458,2.276995762371458,2.6325478792501333,2.6325478792501333,0.8649399239112975,0.8649399239112975
0.25,6,3,2,homogeneous,flat,3.375,3.375,3.375,3.375,1.0,1.0
0.25,6,3,2,homogeneous,log_uniform,3.5780976636905137,3.648319955236058,3.427293963143042,3.5185674249679115,1.0440008071000644,1.0644899429316304
0.25,6,3,2,homogeneous,log_uniform,3.6445399691412104,3.6756172487447736,3.471743696475264,3.675617248744769,1.0497721859022542,1.0587236760814154
0.25,6,3,2,homogeneous,log_uniform,3.626178311895914,3.626178311895914,3.493639598315592,3.5929784252765695,1.0379371454468924,1.0379371454468924
0.25,6,3,2,beta_bimodal,flat,4.442764045866124,4.442764045866125,4.442044771653127,4.442112413452581,1.0001619241250306,1.0001619241250308
0.25,6,3,2,beta_bimodal,flat,4.01436185998203,4.01436185998203,4.103491030333973,4.122295509536261,0.978279672188125,0.978279672188125
0.25,6,3,2,beta_bimodal,flat,4.233104156844018,4.233104156844018,4.271661360039619,4.312391676825875,0.9909737219442779,0.9909737219442779
0.25,6,3,2,beta_bimodal,log_uniform,3.145633508778816,3.160209864694994,3.4390389407845996,3.4390389407845996,0.9146838878367441,0.9189223847445029
0.25,6,3,2,beta_bimodal,log_uniform,5.212737655632162,5.212737655632162,5.296340775877655,5.296340775877655,0.9842149280449879,0.9842149280449879
0.25,6,3,2,beta_bimodal,log_uniform,2.775712327092391,2.775712327092391,3.09745323758653,3.09745323758653,0.8961272743071877,0.8961272743071877
0.25,6,3,3,homogeneous,flat,3.022705078125,3.140625,3.0234375,3.375,0.9997577519379846,1.0387596899224807
0.25,6,3,3,homogeneous,log_uniform,3.5425458663614795,3.552234121667146,3.4153510791702777,3.5522341216671447,1.0372420826564344,1.0400787618384821
0.25,6,3,3,homogeneous,log_uniform,3.6220974973704823,3.622097497370483,3.4497118388657273,3.62209749737048,1.0499710313663289,1.049971031366329
0.25,6,3,3,homogeneous,log_uniform,3.7926277864890654,3.831096448481937,3.6055827812009817,3.7673305586818873,1.0518764972651053,1.0625456912144002
0.25,6,3,3,beta_bimodal,flat,3.348980853766625,3.4742562380551325,3.6531785246259134,3.670218929746712,0.9167306856731186,0.9510228461695278
0.25,6,3,3,beta_bimodal,flat,4.17027966608155,4.17027966608155,4.137377613244248,4.226723777063347,1.007952393016286,1.007952393016286
0.25,6,3,3,beta_bimodal,flat,4.372692318737412,4.372692318737413,4.372943885962133,4.372943885962133,0.9999424718836369,0.999942471883637
0.25,6,3,3,beta_bimodal,log_uniform,4.109801439164419,4.111775114537518,4.100249361338555,4.2016766753755945,1.002329633391552,1.002810988352962
0.25,6,3,3,beta_bimodal,log_uniform,3.2048098589874403,3.2155082568817224,3.211994282102776,3.23971428287558,0.997763251586291,1.001094016511339
0.25,6,3,3,beta_bimodal,log_uniform,3.916730430588135,3.919418814819932,3.9446618826187314,3.9446618826187314,0.9929191771407152,0.9936007017711639
0.3,4,2,2,homogeneous,flat,1.96,1.96,1.9599999999999997,1.9599999999999995,1.0000000000000002,1.0000000000000002
0.3,4,2,2,homogeneous,log_uniform,2.3423652589855797,2.548976707173406,2.2404498020979817,2.548976707173406,1.0454888374611935,1.1377075731786164
0.3,4,2,2,homogeneous,log_uniform,2.0322211425523675,2.0322211425523675,1.9964422089735878,2.0928676378388067,1.0179213469931465,1.0179213469931465
0.3,4,2,2,homogeneous,log_uniform,2.352702421563795,2.3845033329294596,2.3692602966024525,2.3692602966024525,0.9930113736078717,1.0064336689172
0.3,4,2,2,beta_bimodal,flat,2.213012238646009,2.213012238646009,2.3124741941747957,2.3124741941747957,0.956988944663973,0.956988944663973
0.3,4,2,2,beta_bimodal,flat,2.290323992006075,2.290323992006075,2.3913399937651216,2.3913399937651216,0.9577575744049683,0.9577575744049683
0.3,4,2,2,beta_bimodal,flat,2.2561726713601913,2.2561726713601913,2.2586728347233795,2.2586728347233795,0.9988930829977887,0.9988930829977887
0.3,4,2,2,beta_bimodal,log_uniform,2.921037545095945,2.921037545095945,3.029829821662962,3.029829821662962,0.9640929415278826,0.9640929415278826
0.3,4,2,2,beta_bimodal,log_uniform,2.5525937215593695,2.638477054938859,2.6938315385864473,2.6938315385864473,0.9475699148205865,0.979451393728713
0.3,4,2,2,beta_bimodal,log_uniform,1.728804761737504,1.728804761737504,1.9459174653916367,1.9522947336064955,0.8884265609844678,0.8884265609844678
0.3,4,2,3,homogeneous,flat,1.729,1.729,1.7688999999999997,1.9599999999999995,0.9774436090225566,0.9774436090225566
0.3,4,2,3,homogeneous,log_uniform,1.943225493268699,2.2263373445306613,2.0299217037038764,2.226337344530661,0.9572908599001686,1.0967602053164893
0.3,4,2,3,homogeneous,log_uniform,1.9090635419458228,2.040036733504375,1.9599999999999995,2.0400367335043748,0.9740120111968487,1.0408350681144773
0.3,4,2,3,homogeneous,log_uniform,1.9020098064231987,2.0606551521340903,1.960021064403207,2.06065515213409,0.9704027374840118,1.0513433705170534
0.3,4,2,3,beta_bimodal,flat,2.5037143099820005,2.5037143099820005,2.664762117531486,2.698431111446266,0.9395639083541638,0.9395639083541638
0.3,4,2,3,beta_bimodal,flat,2.1563974131395764,2.1563974131395764,2.4072456952988355,2.4072456952988355,0.8957944830271599,0.8957944830271599
0.3,4,2,3,beta_bimodal,flat,2.5767724476231604,2.629564529466679,2.591561006326902,2.714376093626889,0.9942935710686965,1.0146643366862664
0.3,4,2,3,beta_bimodal,log_uniform,3.3167091497949452,3.455922229369225,3.3165642610760555,3.4559222293692247,1.0000436863897348,1.0420187752514571
0.3,4,2,3,beta_bimodal,log_uniform,2.7311426918729333,2.7311426918729333,2.9027296497413677,2.9027296497413677,0.9408877234282832,0.9408877234282832
0.3,4,2,3,beta_bimodal,log_uniform,2.4185680850684266,2.4185680850684266,2.6760488498924597,2.6760488498924597,0.9037832344374505,0.9037832344374505
0.3,4,3,2,homogeneous,flat,2.2918,2.38,2.2539999999999996,2.379999999999999,1.016770186335404,1.0559006211180126
0.3,4,3,2,homogeneous,log_uniform,2.5484716540843375,2.586281733005743,2.3983972131040194,2.586281733005742,1.0625728049383825,1.078337532613525
0.3,4,3,2,homogeneous,log_uniform,2.4494287435070787,2.503336067462921,2.302514193110438,2.50333606746292,1.0638061432308374,1.0872185174594713
0.3,4,3,2,homogeneous,log_uniform,2.686219234633623,2.686219234633623,2.6415297923950924,2.686219234633622,1.0169180156011075,1.0169180156011075
0.3,4,3,2,beta_bimodal,flat,2.4826648561255444,2.6238615003628096,2.663069657081345,2.663069657081345,0.9322568223192781,0.9852770818013425
0.3,4,3,2,beta_bimodal,flat,2.775529731080746,2.775529731080746,2.7579244039595125,2.7579244039595125,1.0063835423102814,1.0063835423102814
0.3,4,3,2,beta_bimodal,flat,2.7964449442893935,2.7964449442893935,2.794158994647163,2.794158994647163,1.0008181172390724,1.0008181172390724
0.3,4,3,2,beta_bimodal,log_uniform,3.276945535455868,3.2984622128761405,3.290434265620686,3.290434265620686,0.9959006231166044,1.0024397835080106
0.3,4,3,2,beta_bimodal,log_uniform,2.3310484789285777,2.3310484789285777,2.321844917990483,2.321844917990483,1.0039638999430074,1.0039638999430074
0.3,4,3,2,beta_bimodal,log_uniform,3.500760079678316,3.500760079678316,3.498327538608171,3.4986090487336376,1.0006953440017547,1.0006953440017547
0.3,4,3,3,homogeneous,flat,2.086,2.38,2.1657999999999995,2.379999999999999,0.9631544925662574,1.098901098901099
0.3,4,3,3,homogeneous,log_uniform,2.5663044004064095,2.5663044004064095,2.553579757806694,2.600748172749314,1.004983060568527,1.004983060568527
0.3,4,3,3,homogeneous,log_uniform,2.4550901131766523,2.4550901131766523,2.321935534929771,2.507664675034082,1.0573463716988631,1.0573463716988631
0.3,4,3,3,homogeneous,log_uniform,2.42073845812009,2.4769343122873955,2.2844794649107674,2.5228084789545835,1.0596455320795124,1.0842445074830844
0.3,4,3,3,beta_bimodal,flat,2.5810834600289723,2.5978816843542285,2.7474970535583543,2.7474970535583543,0.939430838219151,0.9455448481699534
0.3,4,3,3,beta_bimodal,flat,2.7887173280772353,2.7995286324178132,2.7956361732471238,2.79862093368545,0.9975251267542972,1.0013923339553046
0.3,4,3,3,beta_bimodal,flat,2.704424476944702,2.7172754349184745,2.784904824258133,2.784904824258133,0.97110122162438,0.9757157268892755
0.3,4,3,3,beta_bimodal,log_uniform,2.9492946650999943,2.968219747857474,2.894416773653679,2.957530300575175,1.018959913425682,1.0254983922410843
0.3,4,3,3,beta_bimodal,log_uniform,3.1486416387845386,3.1488327933511213,3.1471126572495054,3.1487710664074102,1.000485836289181,1.000546575953566
0.3,4,3,3,beta_bimodal,log_uniform,3.133336160404252,3.1507530461662605,3.122353337177306,3.1447190903138047,1.0035174825014759,1.009095610240777
0.3,5,2,2,homogeneous,flat,1.9600000000000004,1.9600000000000004,1.9599999999999989,1.9599999999999989,1.0000000000000009,1.0000000000000009
0.3,5,2,2,homogeneous,log_uniform,2.6684265655462784,2.7391645693808853,2.5155904404844325,2.7391645693808844,1.0607555676004294,1.0888754088497008
0.3,5,2,2,homogeneous,log_uniform,2.2461497950747673,2.2461497950747673,2.1615424544328214,2.207908381111724,1.0391421137569774,1.0391421137569774
0.3,5,2,2,homogeneous,log_uniform,2.7095547749809428,2.870498602947178,2.568204499494031,2.870498602947179,1.0550385592404186,1.1177063989696703
0.3,5,2,2,beta_bimodal,flat,2.9140643137364126,2.914064313736413,2.9188670004646586,2.918867000464658,0.9983546058359352,0.9983546058359353
0.3,5,2,2,beta_bimodal,flat,2.8405003711062657,2.840500371106266,2.840500371106266,2.840500371106266,0.9999999999999999,1.0
0.3,5,2,2,beta_bimodal,flat,2.889651082024937,2.889651082024937,2.901088916503003,2.901088916503003,0.996057399546425,0.996057399546425
0.3,5,2,2,beta_bimodal,log_uniform,3.487118812540234,3.487118812540234,3.3474335927375813,3.365038243507525,1.0417290488168927,1.0417290488168927
0.3,5,2,2,beta_bimodal,log_uniform,2.562714433189052,2.6151241272211054,2.586951522156185,2.8088372660317984,0.9906310231329994,1.010890271744033
0.3,5,2,2,beta_bimodal,log_uniform,2.1723458690448005,2.1723458690448005,2.1893563689682365,2.1893563689682365,0.9922303649764189,0.9922303649764189
0.3,5,2,3,homogeneous,flat,2.009,2.009,2.008999999999999,2.008999999999999,1.0000000000000004,1.0000000000000004
0.3,5,2,3,homogeneous,log_uniform,2.046221567712848,2.1896044240914616,2.214348500412856,2.214348500412856,0.9240738607004898,0.9888255727060213
0.3,5,2,3,homogeneous,log_uniform,2.292712902230689,2.2927129022306896,2.210501920887027,2.292712902230688,1.0371910924694754,1.0371910924694756
0.3,5,2,3,homogeneous,log_uniform,2.128305610991173,2.2328812430787965,2.193948882720605,2.232881243078796,0.9700798536162651,1.0177453361219218
0.3,5,2,3,beta_bimodal,flat,3.367238130855521,3.367238130855521,3.369201609129279,3.369201609129279,0.9994172274320309,0.9994172274320309
0.3,5,2,3,beta_bimodal,flat,2.3843033431221303,2.3843033431221303,2.421758785310352,2.421758785310352,0.9845337849436472,0.9845337849436472
0.3,5,2,3,beta_bimodal,flat,3.1903227493391544,3.1903227493391544,3.225669404772167,3.225669404772167,0.9890420712734171,0.9890420712734171
0.3,5,2,3,beta_bimodal,log_uniform,2.782140835137749,2.782140835137749,2.878330514296899,2.9741246257643112,0.966581433688255,0.966581433688255
0.3,5,2,3,beta_bimodal,log_uniform,2.232384189214436,2.254812447383868,2.74564061162689,2.74564061162689,0.8130649655169795,0.8212336450136536
0.3,5,2,3,beta_bimodal,log_uniform,3.259839673014334,3.259839673014334,3.2650328918853346,3.3769840292489706,0.998409443627993,0.998409443627993
0.3,5,3,2,homogeneous,flat,2.66,2.6600000000000006,2.659999999999999,2.66,1.0000000000000004,1.0000000000000007
0.3,5,3,2,homogeneous,log_uniform,3.0995140239779735,3.0995140239779735,2.848345927875091,3.070200985157548,1.0881803342932639,1.0881803342932639
0.3,5,3,2,homogeneous,log_uniform,3.043566372956233,3.075867100178135,2.7998285951713364,3.033644726951035,1.087054535483084,1.0985912157204416
0.3,5,3,2,homogeneous,log_uniform,2.91014330553067,2.91014330553067,2.7367749898243567,2.859678556891939,1.0633476688258685,1.0633476688258685
0.3,5,3,2,beta_bimodal,flat,2.968532339623504,2.968532339623504,2.940946468215541,2.985560535866184,1.0093799297967845,1.0093799297967845
0.3,5,3,2,beta_bimodal,flat,3.0728133772134965,3.0777689045915713,2.97160438878075,3.1000001394052252,1.034058702031421,1.0357263289190324
0.3,5,3,2,beta_bimodal,flat,3.3771461192636756,3.4135341827312775,3.3790741694145088,3.3790741694145088,0.9994294146697682,1.0101980636082752
0.3,5,3,2,beta_bimodal,log_uniform,3.024750605788463,3.055103416875021,2.9559340816532873,2.9790638926627784,1.023280804725079,1.0335492377307234
0.3,5,3,2,beta_bimodal,log_uniform,2.5640818133998113,2.5729866507772807,2.51645975891208,2.5270573200308397,1.0189242265126939,1.022462863419536
0.3,5,3,2,beta_bimodal,log_uniform,3.1226728195769953,3.122672819576996,3.1073398706639686,3.1488747791730245,1.0049344293032711,1.0049344293032714
0.3,5,3,3,homogeneous,flat,2.4569299999999994,2.6600000000000006,2.4058999999999995,2.66,1.0212103578702356,1.1056153622345073
0.3,5,3,3,homogeneous,log_uniform,2.766418368824143,2.8336294994841724,2.537099815359184,2.852575884268415,1.0903860983618785,1.1168774213493085
0.3,5,3,3,homogeneous,log_uniform,3.204953477933476,3.2049534779334774,3.2049534779334765,3.2049534779334765,0.9999999999999999,1.0000000000000002
0.3,5,3,3,homogeneous,log_uniform,3.028383209414492,3.1917318335109632,2.8903099694554024,3.191731833510962,1.0477710838692866,1.104287037459984
0.3,5,3,3,beta_bimodal,flat,3.4638013107178445,3.4638013107178445,3.4343613511307938,3.4343613511307938,1.008572178806216,1.008572178806216
0.3,5,3,3,beta_bimodal,flat,3.474909174065508,3.474909174065508,3.454239453066034,3.454239453066034,1.0059838703368198,1.0059838703368198
0.3,5,3,3,beta_bimodal,flat,3.474666345072904,3.474666345072904,3.4658220439066665,3.4878902032583365,1.0025518624598129,1.0025518624598129
0.3,5,3,3,beta_bimodal,log_uniform,2.544925723651081,2.6275165281828916,2.9393976018725914,2.9393976018725914,0.8657983942117237,0.8938962617745178
0.3,5,3,3,beta_bimodal,log_uniform,2.9367341928591566,2.9368074755535423,2.906724395961234,2.906724395961234,1.0103242663596246,1.0103494777950421
0.3,5,3,3,beta_bimodal,log_uniform,2.869050307010856,2.9664524604855336,3.138383303627872,3.138383303627872,0.9141809745464566,0.9452167480805829
0.3,6,2,2,homogeneous,flat,1.9600000000000004,1.9600000000000004,1.9599999999999989,1.9599999999999989,1.0000000000000009,1.0000000000000009
0.3,6,2,2,homogeneous,log_uniform,2.633046232724991,2.633046232724991,2.6330462327249893,2.6330462327249915,1.0000000000000007,1.0000000000000007
0.3,6,2,2,homogeneous,log_uniform,2.7896031104046024,2.7896031104046024,2.789603110404601,2.899382573056732,1.0000000000000004,1.0000000000000004
0.3,6,2,2,homogeneous,log_uniform,2.367807176468741,2.367807176468741,2.328984979043278,2.328984979043278,1.0166691489102735,1.0166691489102735
0.3,6,2,2,beta_bimodal,flat,3.269895203726178,3.269895203726178,3.269895203726178,3.269895203726178,1.0,1.0
