agents,clearanceStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 2, 0.44315895617379175), (1, 2, 0.5682970480236864), (2, 2, 0.9533924537105203), (3, 2, 0.07090034806435919), (4, 3, 0.3679435322391409), (5, 1, 0.9468268170095467), (6, 2, 0.42212747983380305), (7, 3, 0.24541300665890065), (8, 2, 0.17691460417920923), (9, 1, 0.9807666415538171), (10, 2, 0.5972764529784366), (11, 3, 0.8974634780847848), (12, 3, 0.6420458629031347), (13, 1, 0.21957006318458505), (14, 1, 0.6662625216094074), (15, 1, 0.6864883587894957), (16, 2, 0.8781595708223792), (17, 2, 0.8365533499406438), (18, 2, 0.6119038785778401), (19, 2, 0.33514588926042577), (20, 3, 0.5189164380931817), (21, 1, 0.6805658495415174), (22, 3, 0.8582514594340331), (23, 1, 0.39268784555882597), (24, 2, 0.8778071616106331), (25, 1, 0.01610752188683484), (26, 3, 0.25571884462336536), (27, 2, 0.8761484897465667), (28, 3, 0.33573762165734644), (29, 1, 0.6162579913186256), (30, 2, 0.6139352974275585), (31, 1, 0.03494865470098085), (32, 3, 0.8555825914055574), (33, 3, 0.15005638438795188), (34, 2, 0.6280094702814547), (35, 1, 0.005857963757937457), (36, 1, 0.6049705220961975), (37, 3, 0.07552951110144268), (38, 1, 0.36038951321007306), (39, 3, 0.9903054075026241), (40, 3, 0.8165952308363053), (41, 2, 0.08327200243001776), (42, 3, 0.6680472460502989), (43, 3, 0.4946086174955049), (44, 3, 0.6319646988804316), (45, 3, 0.6184668084985601), (46, 1, 0.7067527524449494), (47, 1, 0.670210181360281), (48, 1, 0.39142957102096), (49, 2, 0.004300576916089538)]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",14,14,14,14,14,14
"[(0, 1, 0.49111191752549677), (1, 1, 0.8742433478170385), (2, 2, 0.06340740818368595), (3, 2, 0.46582418939138115), (4, 2, 0.5260404904038558), (5, 1, 0.3497660178602011), (6, 1, 0.33473483862449394), (7, 3, 0.8717243083554213), (8, 3, 0.4086042372334956), (9, 3, 0.8434086767688694), (10, 1, 0.6130675382757287), (11, 3, 0.5774577227047096), (12, 1, 0.6442878448191014), (13, 2, 0.5377190372517381), (14, 1, 0.43211256853666413), (15, 1, 0.42616408390790506), (16, 1, 0.6645737420294269), (17, 2, 0.4696776386387719), (18, 2, 0.43481995467780477), (19, 3, 0.15667973162231963), (20, 1, 0.5806611186481435), (21, 3, 0.26451909394753326), (22, 3, 0.7395201676898965), (23, 1, 0.5635802354190199), (24, 3, 0.08520770485267548), (25, 1, 0.9816936667950092), (26, 3, 0.09900409143505706), (27, 1, 0.5283723859997101), (28, 3, 0.6283420473002084), (29, 3, 0.12021576584354787), (30, 2, 0.6551174568204541), (31, 3, 0.5366000558232747), (32, 2, 0.9345020155176788), (33, 2, 0.606807318537759), (34, 1, 0.13509010690851286), (35, 2, 0.5435604861076841), (36, 2, 0.35028633484185223), (37, 3, 0.7826402836395626), (38, 3, 0.08099504938531088), (39, 2, 0.7500432393862656), (40, 2, 0.4737593611961354), (41, 2, 0.34766798082831774), (42, 2, 0.38947938854691144), (43, 3, 0.7045213247729556), (44, 1, 0.9992823049680081), (45, 2, 0.23444076065216501), (46, 1, 0.24173235591229048), (47, 2, 0.8339557615734448), (48, 2, 0.5042172783041101), (49, 2, 0.6792997982689355)]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1]",10,10,10,10,10,10
"[(0, 3, 0.1316304640654471), (1, 2, 0.734071431086737), (2, 3, 0.20226011249044096), (3, 3, 0.6072252704688382), (4, 1, 0.9111455107287745), (5, 3, 0.6241237334138323), (6, 3, 0.8462391987231462), (7, 2, 0.17840761565649133), (8, 3, 0.5343452540578327), (9, 3, 0.998197837286903), (10, 2, 0.7887486487797202), (11, 1, 0.4814081932802672), (12, 3, 0.1357284873283463), (13, 3, 0.5333966220062236), (14, 1, 0.4748667654216394), (15, 3, 0.26477977646812745), (16, 3, 0.6045638867680098), (17, 2, 0.921309738822811), (18, 1, 0.46305639478584015), (19, 3, 0.631503241717159), (20, 3, 0.8812838790387375), (21, 1, 0.5030477798330809), (22, 1, 0.3535978631595723), (23, 1, 0.47142255672731936), (24, 3, 0.3067649712904791), (25, 3, 0.5254329492510078), (26, 2, 0.5781297085134935), (27, 3, 0.9201283323593716), (28, 3, 0.07090248898780327), (29, 1, 0.22708895544357388), (30, 1, 0.7445559858898806), (31, 1, 0.25210525422552776), (32, 3, 0.4001115222204725), (33, 1, 0.24543487278550657), (34, 3, 0.20444041497796994), (35, 1, 0.8846840622721852), (36, 1, 0.9717038975444281), (37, 3, 0.8562227449325421), (38, 3, 0.7669125152221598), (39, 1, 0.19337694153645513), (40, 3, 0.13122425390885095), (41, 1, 0.9206871586247021), (42, 3, 0.10620419925609126), (43, 3, 0.3065927944729382), (44, 1, 0.42823462357761477), (45, 3, 0.6866187365970237), (46, 1, 0.31285533633837936), (47, 1, 0.5165869026988833), (48, 2, 0.780834780266921), (49, 3, 0.7364524223586824)]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0]",14,14,14,14,14,14
"[(0, 2, 0.9668390266473865), (1, 3, 0.2797540335033608), (2, 1, 0.32879791805447856), (3, 1, 0.15545444211669568), (4, 1, 0.9307528735961791), (5, 1, 0.7207020719178598), (6, 3, 0.9517199873818034), (7, 3, 0.10950401134705356), (8, 1, 0.7326992091414203), (9, 1, 0.4206089367375019), (10, 2, 0.3894933940529428), (11, 1, 0.09861802379187179), (12, 1, 0.9741198161576485), (13, 1, 0.6838120304348734), (14, 1, 0.4450765646985574), (15, 1, 0.7470579116390808), (16, 1, 0.09226603655317844), (17, 2, 0.2452147445089775), (18, 1, 0.6092123079863342), (19, 2, 0.6348716848575627), (20, 1, 0.5591940309807254), (21, 3, 0.2897119276902692), (22, 1, 0.8067325711940022), (23, 3, 0.936943155742968), (24, 3, 0.8709943003328927), (25, 2, 0.40386782666048127), (26, 3, 0.05604200608914811), (27, 2, 0.5801518707924195), (28, 3, 0.8324584869836706), (29, 2, 0.9143430382373844), (30, 3, 0.2775075127292974), (31, 1, 0.9043338843854417), (32, 1, 0.5292269374929663), (33, 1, 0.31739331041562535), (34, 3, 0.47374060711986077), (35, 3, 0.5995363548675569), (36, 3, 0.1612750302147281), (37, 1, 0.6757098771782065), (38, 3, 0.15487787377501105), (39, 3, 0.14889477458414113), (40, 3, 0.6597973760003968), (41, 1, 0.5632831398539289), (42, 3, 0.16168725539840212), (43, 3, 0.9577108442194954), (44, 1, 0.5412092215740394), (45, 3, 0.33572708877283464), (46, 2, 0.8291476314169354), (47, 3, 0.20840465406046482), (48, 1, 0.10843333028427049), (49, 3, 0.26931943564694405)]","[1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]",14,14,14,14,14,14
"[(0, 1, 0.43564655866265145), (1, 1, 0.2156049233160836), (2, 3, 0.809319844064518), (3, 3, 0.9149592765635495), (4, 1, 0.42712197869365853), (5, 1, 0.5405683698127448), (6, 3, 0.36856646657614056), (7, 3, 0.04315848340016615), (8, 3, 0.06835416308897158), (9, 3, 0.7329044561467329), (10, 2, 0.9749029567595489), (11, 1, 0.8602028413436194), (12, 2, 0.1011271430193994), (13, 1, 0.37649207112389427), (14, 3, 0.21248640286595755), (15, 3, 0.2538762661178695), (16, 2, 0.1397437024004613), (17, 2, 0.9837295519128928), (18, 3, 0.718043668863237), (19, 1, 0.22873207035270937), (20, 3, 0.9821625404851315), (21, 3, 0.287605497360663), (22, 3, 0.7844592041116119), (23, 3, 0.11296505219438369), (24, 3, 0.4564103190814133), (25, 2, 0.38925084942144794), (26, 2, 0.7934797437301288), (27, 2, 0.05624061651375989), (28, 1, 0.41764259941739834), (29, 1, 0.9731191535303036), (30, 3, 0.5519292922610666), (31, 3, 0.26860432367328657), (32, 1, 0.2574598557340998), (33, 3, 0.9834532275546539), (34, 2, 0.9225774496025074), (35, 2, 0.30036572347640345), (36, 1, 0.5269492905120688), (37, 2, 0.09850238349135798), (38, 3, 0.638287047539337), (39, 2, 0.8460051660456916), (40, 3, 0.6005818438279716), (41, 2, 0.20141165645507586), (42, 1, 0.3394785115769846), (43, 3, 0.6921107543642852), (44, 2, 0.8645700765015593), (45, 2, 0.7738374321426897), (46, 3, 0.17570938999806573), (47, 3, 0.25056562723169784), (48, 1, 0.9540777291290115), (49, 3, 0.37330517541786234)]","[1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0]",13,13,13,13,13,13
"[(0, 3, 0.15373053895081779), (1, 2, 0.4115314584638977), (2, 1, 0.7336444854185546), (3, 2, 0.3734240981676361), (4, 1, 0.3604213109969573), (5, 1, 0.15541003353590643), (6, 3, 0.006196355261311015), (7, 1, 0.44248284931956683), (8, 1, 0.7212382909266016), (9, 2, 0.46132555418326204), (10, 2, 0.48493822762693406), (11, 2, 0.767943283075634), (12, 3, 0.8778591414662936), (13, 2, 0.2923257868535474), (14, 1, 0.8830755885807042), (15, 3, 0.956010710789578), (16, 2, 0.033377528390594824), (17, 1, 0.3096748829732716), (18, 2, 0.43999629046442934), (19, 3, 0.6866304997178848), (20, 2, 0.8498629528294299), (21, 1, 0.7594589477571065), (22, 1, 0.14105903866134806), (23, 1, 0.27381688242309865), (24, 1, 0.7236660205735997), (25, 2, 0.09027220934835456), (26, 3, 0.7965015653218863), (27, 1, 0.44920369249977943), (28, 1, 0.3584964492082283), (29, 2, 0.4341175978932732), (30, 3, 0.7671758044988841), (31, 2, 0.2509944740791401), (32, 2, 0.9977060219799477), (33, 2, 0.24119099632390506), (34, 1, 0.5802308442205936), (35, 2, 0.4384692065152236), (36, 2, 0.0955161958161248), (37, 2, 0.4087157524151662), (38, 3, 0.43543003127683244), (39, 3, 0.12708054565991933), (40, 2, 0.3382682401241184), (41, 3, 0.69730051151723), (42, 1, 0.011023053186961174), (43, 3, 0.10098929083605646), (44, 1, 0.5029766197477491), (45, 3, 0.7462071166606293), (46, 2, 0.5968994266534746), (47, 2, 0.19906085777859484), (48, 1, 0.43694468582365775), (49, 1, 0.9902442384455857)]","[1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1]",12,12,12,12,12,12
"[(0, 3, 0.38043082368122927), (1, 3, 0.9371139257442872), (2, 2, 0.5180568130745983), (3, 2, 0.019945596520018705), (4, 2, 0.7802280388764254), (5, 3, 0.34641327056373605), (6, 1, 0.6596701420618946), (7, 2, 0.8290544329356025), (8, 2, 0.3174920462733075), (9, 1, 0.37324856796232675), (10, 3, 0.9481690274141871), (11, 1, 0.4201314209829168), (12, 3, 0.6361939855280756), (13, 1, 0.07707407370209074), (14, 2, 0.5274517890747045), (15, 1, 0.9197886914705837), (16, 3, 0.90940256770516), (17, 2, 0.10595841412513163), (18, 1, 0.09095179929159003), (19, 3, 0.4506679381559813), (20, 1, 0.605197288690987), (21, 2, 0.3489893038828712), (22, 3, 0.8262993082778604), (23, 1, 0.7903688698771895), (24, 3, 0.19588663108518378), (25, 2, 0.6323033817356231), (26, 3, 0.8642477990014138), (27, 2, 0.38364274921004193), (28, 1, 0.9960326610649255), (29, 1, 0.26338599644942473), (30, 1, 0.5085402626579251), (31, 2, 0.7697886716217807), (32, 2, 0.48916837285053716), (33, 2, 0.08504963541768218), (34, 3, 0.013450564037370105), (35, 2, 0.6006358734460974), (36, 1, 0.7391983553956661), (37, 1, 0.5234756023690249), (38, 3, 0.5474926454194637), (39, 3, 0.367522079727142), (40, 3, 0.995287366014607), (41, 1, 0.945362303473088), (42, 2, 0.8253271443864233), (43, 1, 0.436972678572487), (44, 3, 0.8901941727919324), (45, 3, 0.14428330647366439), (46, 3, 0.5947690989408229), (47, 3, 0.6133133472553143), (48, 2, 0.11676957486819473), (49, 2, 0.3295846199039866)]","[0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",15,15,15,15,15,15
"[(0, 1, 0.5373222115628525), (1, 3, 0.5153159379515059), (2, 2, 0.5552682682873118), (3, 1, 0.29449244607130676), (4, 3, 0.5863040807847915), (5, 2, 0.3170870131995398), (6, 1, 0.703467853254011), (7, 3, 0.2730892147197522), (8, 2, 0.20922463681641967), (9, 2, 0.49278873916099375), (10, 3, 0.5109628882010261), (11, 1, 0.09460490115133546), (12, 3, 0.7467585389504793), (13, 3, 0.8474965158768758), (14, 3, 0.5091744075068894), (15, 3, 0.24352889147529966), (16, 3, 0.605112838116197), (17, 1, 0.1910793043646315), (18, 2, 0.02773226567055065), (19, 1, 0.9845303507838241), (20, 3, 0.9197322498105948), (21, 3, 0.7089125625736139), (22, 2, 0.7675534191745818), (23, 1, 0.9039539839626087), (24, 1, 0.5193109055785585), (25, 2, 0.8836085040241692), (26, 2, 0.46240047150110297), (27, 1, 0.4892309663166319), (28, 1, 0.24231346688599087), (29, 2, 0.9116336893944201), (30, 1, 0.1437887474331948), (31, 2, 0.6750875401037709), (32, 3, 0.9147457383802862), (33, 2, 0.5107116851677699), (34, 2, 0.3638479513153142), (35, 1, 0.7878827296759021), (36, 3, 0.15054864301189597), (37, 1, 0.3944693706751601), (38, 3, 0.6871587126722791), (39, 3, 0.8643213904963803), (40, 3, 0.19174324350405902), (41, 2, 0.8995241758898131), (42, 1, 0.3035684873528328), (43, 2, 0.9435535344177304), (44, 1, 0.32394375635893424), (45, 3, 0.2958498428260221), (46, 1, 0.8072060840799743), (47, 2, 0.7454698198252978), (48, 2, 0.8236380886016798), (49, 1, 0.5180557944534427)]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]",0,0,0,0,0,0
"[(0, 2, 0.6653348419690641), (1, 1, 0.10570246743385325), (2, 1, 0.19496917014357773), (3, 2, 0.044744147415457736), (4, 2, 0.2716591564075622), (5, 2, 0.22232905205736642), (6, 3, 0.5424518680738183), (7, 2, 0.29790229329412465), (8, 3, 0.5434233100575138), (9, 3, 0.41508413924406673), (10, 3, 0.41464999374355505), (11, 3, 0.8869448981785285), (12, 1, 0.23844439060833522), (13, 1, 0.5949364915427204), (14, 3, 0.3159318727510366), (15, 1, 0.03489036087540465), (16, 1, 0.19094440451959283), (17, 1, 0.3378688892346582), (18, 1, 0.7991251090380258), (19, 3, 0.14985328991240443), (20, 2, 0.032213848910530585), (21, 3, 0.7483233837390632), (22, 1, 0.25048738674119786), (23, 3, 0.8385685088609506), (24, 2, 0.61080044878739), (25, 2, 0.6432045847448216), (26, 3, 0.12508717367531297), (27, 3, 0.6644453534785598), (28, 3, 0.3886477844171642), (29, 1, 0.7264246356105849), (30, 3, 0.4493405350851908), (31, 2, 0.4924845875661258), (32, 2, 0.7244794945553832), (33, 2, 0.23720540037333504), (34, 3, 0.2339489553182178), (35, 2, 0.07908499543227088), (36, 2, 0.15808692084538545), (37, 1, 0.6199615739518582), (38, 1, 0.27175468546258175), (39, 1, 0.10537643578512879), (40, 3, 0.7877565563055168), (41, 2, 0.7751145346339813), (42, 1, 0.9964009901192715), (43, 3, 0.13581668316748552), (44, 2, 0.8214044012418448), (45, 2, 0.8651435229071067), (46, 3, 0.7813724955053221), (47, 1, 0.6818263195951855), (48, 1, 0.31828065269928985), (49, 3, 0.11549350170026462)]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",12,12,12,12,12,12
"[(0, 3, 0.11240975395563269), (1, 2, 0.971928104242182), (2, 2, 0.17757902023542937), (3, 2, 0.23367181854806107), (4, 2, 0.6032358788448196), (5, 3, 0.6132039755693913), (6, 2, 0.5193928734072206), (7, 2, 0.20631816734465713), (8, 2, 0.09397615754810129), (9, 3, 0.5904050754943947), (10, 1, 0.769857099776577), (11, 3, 0.8895414247562645), (12, 1, 0.830606365237739), (13, 2, 0.41748866298587695), (14, 1, 0.8325680248995343), (15, 1, 0.6339491675578197), (16, 3, 0.779770348253723), (17, 3, 0.017832364601354733), (18, 3, 0.2181197432162153), (19, 2, 0.9050480886691198), (20, 3, 0.12441626966106278), (21, 1, 0.44401073125798063), (22, 2, 0.4599284577966677), (23, 1, 0.060452996694322136), (24, 3, 0.7681194540148959), (25, 2, 0.26031691004646507), (26, 3, 0.027204534972694483), (27, 1, 0.1456895196336785), (28, 1, 0.4620222791742664), (29, 2, 0.27274728077633825), (30, 3, 0.9882650273349001), (31, 2, 0.0020365968544455715), (32, 1, 0.9385213742026184), (33, 3, 0.17184902982930617), (34, 3, 0.6545898501964363), (35, 2, 0.11601549178732617), (36, 2, 0.5738353641457971), (37, 3, 0.5591412818529602), (38, 1, 0.41362366242634796), (39, 3, 0.7697862024959873), (40, 1, 0.768092491023846), (41, 3, 0.6793518938341369), (42, 1, 0.8155110818836744), (43, 1, 0.9554169732226924), (44, 3, 0.431706591688916), (45, 2, 0.36721597887920965), (46, 1, 0.8079365263217559), (47, 1, 0.9936227020327097), (48, 2, 0.6711867107520638), (49, 3, 0.42245181403673204)]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",11,11,11,11,11,11
"[(0, 2, 0.14237239930217072), (1, 3, 0.9562251000900385), (2, 3, 0.6371274766476899), (3, 1, 0.17807028853254836), (4, 1, 0.4551423427766428), (5, 2, 0.7783808163084587), (6, 2, 0.9973984772407511), (7, 2, 0.9961487686330422), (8, 2, 0.22220306641164544), (9, 3, 0.13519485391150488), (10, 2, 0.45067968682589643), (11, 1, 0.8636928587702234), (12, 3, 0.004056499294995408), (13, 3, 0.19324582916262), (14, 2, 0.7035813485857153), (15, 2, 0.06981428279961321), (16, 3, 0.4866763562661811), (17, 1, 0.39887826450627173), (18, 3, 0.5137210480731955), (19, 2, 0.7757987203268835), (20, 1, 0.2345776003698059), (21, 3, 0.946845818151499), (22, 1, 0.029066064694736493), (23, 2, 0.19062854673309493), (24, 1, 0.8025769612390002), (25, 3, 0.140725299915059), (26, 2, 0.2821636393084894), (27, 1, 0.3497580009669835), (28, 1, 0.4491092505635781), (29, 3, 0.2931714703525735), (30, 1, 0.3229435203963641), (31, 2, 0.5503340861474064), (32, 2, 0.3568135601947855), (33, 1, 0.038194616412464466), (34, 3, 0.8814155039548264), (35, 1, 0.8760003668188343), (36, 2, 0.35989221253003856), (37, 3, 0.5118067047911175), (38, 1, 0.4258415329414009), (39, 3, 0.8031067078712799), (40, 3, 0.14594912536166904), (41, 1, 0.35743066365272247), (42, 3, 0.4451201574203305), (43, 3, 0.11408247708027242), (44, 1, 0.9251168331983054), (45, 3, 0.40992988412740605), (46, 1, 0.9067086702171427), (47, 1, 0.12772671616017506), (48, 1, 0.802049699433083), (49, 1, 0.7700105245132262)]","[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",13,13,13,13,13,13
"[(0, 3, 0.10340372519116126), (1, 1, 0.9675878060199281), (2, 1, 0.33532593301660607), (3, 1, 0.11979844160193265), (4, 3, 0.6308653879885818), (5, 3, 0.9658477454260753), (6, 2, 0.2991715638874942), (7, 2, 0.670918371634024), (8, 1, 0.48793365951795087), (9, 1, 0.36012637338080467), (10, 3, 0.4387076985003521), (11, 2, 0.22489044989735263), (12, 1, 0.1726498037977353), (13, 2, 0.4334324960135374), (14, 2, 0.6988325787415894), (15, 3, 0.39950244732328444), (16, 2, 0.6220762645351957), (17, 3, 0.13459919697873124), (18, 2, 0.19274408121979403), (19, 3, 0.18158549085529085), (20, 3, 0.5870482919438208), (21, 2, 0.07471960706878578), (22, 2, 0.5265366937124301), (23, 1, 0.524440235275819), (24, 1, 0.7745837344759084), (25, 1, 0.6904793761449646), (26, 2, 0.5904717639437828), (27, 1, 0.9551859257798104), (28, 2, 0.46535280616077823), (29, 3, 0.43427938611902783), (30, 2, 0.28482200734877383), (31, 3, 0.3718815872406712), (32, 1, 0.21486572107771684), (33, 2, 0.5324568688418042), (34, 1, 0.06506820246350065), (35, 3, 0.7547928641538507), (36, 1, 0.5923523882615713), (37, 1, 0.826599487069219), (38, 1, 0.05423513116782608), (39, 2, 0.07026546790708754), (40, 2, 0.9496322236422573), (41, 3, 0.2236315427658857), (42, 1, 0.16388220990481062), (43, 1, 0.13343623813384065), (44, 1, 0.05369367685945581), (45, 1, 0.10601489711551992), (46, 2, 0.32346553280276613), (47, 1, 0.991292548579517), (48, 1, 0.7314809930140648), (49, 2, 0.06427407980954669)]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",8,8,8,8,8,8
"[(0, 1, 0.3786542356672573), (1, 3, 0.6432466412769172), (2, 3, 0.2942546073761363), (3, 2, 0.07717189770162469), (4, 2, 0.5346254319494212), (5, 3, 0.05701743505871437), (6, 1, 0.0710613038884732), (7, 2, 0.3534284092308415), (8, 1, 0.4748100328459677), (9, 2, 0.7913659578437409), (10, 1, 0.7005023768845832), (11, 3, 0.7213335151761433), (12, 3, 0.5380829122058436), (13, 3, 0.7976101703014572), (14, 1, 0.31175982737740693), (15, 3, 0.5020378295373011), (16, 1, 0.7200426311233341), (17, 1, 0.25145524996540025), (18, 1, 0.27952011157073653), (19, 1, 0.10033976574225312), (20, 3, 0.2827118105041069), (21, 1, 0.5917016146629398), (22, 3, 0.5781508320005552), (23, 3, 0.3799518855770133), (24, 2, 0.5028130412384911), (25, 2, 0.5790096094409521), (26, 3, 0.009713624528831177), (27, 2, 0.16923493187706928), (28, 3, 0.9778040491170916), (29, 1, 0.2523273037902529), (30, 2, 0.621297922922474), (31, 3, 0.6363177366328437), (32, 3, 0.6836309393287457), (33, 2, 0.08476475931999672), (34, 3, 0.30387075441125566), (35, 3, 0.42165344888611866), (36, 1, 0.5407229189833753), (37, 2, 0.6498384911675764), (38, 2, 0.9477374744728152), (39, 2, 0.615149842224851), (40, 2, 0.04045956916760085), (41, 3, 0.031284257305635554), (42, 2, 0.16562885711670772), (43, 2, 0.6252680029522906), (44, 3, 0.31034697735819117), (45, 3, 0.5520021975343663), (46, 1, 0.8590321138022458), (47, 3, 0.34185041102739955), (48, 2, 0.35776548089350724), (49, 1, 0.20998376084425519)]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",8,8,8,8,8,8
"[(0, 2, 0.7942884832521601), (1, 3, 0.7910702563503057), (2, 1, 0.8240319395010846), (3, 3, 0.10021209457226732), (4, 1, 0.722504267657342), (5, 1, 0.2812202147128069), (6, 2, 0.024773179125353484), (7, 3, 0.621739703762794), (8, 1, 0.09062803847174983), (9, 3, 0.4868210027174783), (10, 1, 0.21580343469619567), (11, 3, 0.6179655635386765), (12, 2, 0.539270312518108), (13, 1, 0.8569961162413692), (14, 1, 0.6963020513809488), (15, 1, 0.7377178197311323), (16, 2, 0.38161384481548044), (17, 3, 0.6359927059850397), (18, 3, 0.9038002024735068), (19, 2, 0.6457363399166797), (20, 3, 0.5445756229535422), (21, 2, 0.6443071642115562), (22, 1, 0.8619875812393549), (23, 2, 0.851761365939287), (24, 1, 0.9312683526978266), (25, 1, 0.2449528288435482), (26, 2, 0.7536273590180871), (27, 2, 0.8905283905751474), (28, 1, 0.8404233978319812), (29, 3, 0.3684844246857333), (30, 1, 0.16592984666337884), (31, 3, 0.8700357452095039), (32, 3, 0.9814623263951198), (33, 3, 0.20945657471604628), (34, 3, 0.01163302155084267), (35, 3, 0.0777128639612159), (36, 2, 0.07552268963944997), (37, 3, 0.13124343557240814), (38, 2, 0.699378503247923), (39, 3, 0.9609518971615851), (40, 3, 0.6495499735168702), (41, 3, 0.7145548387103703), (42, 1, 0.16639940162543443), (43, 3, 0.8442455058384788), (44, 2, 0.1341920126376629), (45, 2, 0.6537898707849944), (46, 2, 0.9817675890738906), (47, 3, 0.7278158662203135), (48, 1, 0.07336903066157363), (49, 1, 0.2729831086807747)]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",14,14,14,14,14,14
