agents,clearanceStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 3, 0.22089229666799426), (1, 3, 0.38991381695057903), (2, 2, 0.4511744860698179), (3, 1, 0.2757635730606537), (4, 3, 0.5220338761992043), (5, 3, 0.7885306735963503), (6, 2, 0.9990214262213482), (7, 3, 0.5027024214225441), (8, 1, 0.9068834847485584), (9, 1, 0.9398591401535898), (10, 1, 0.9966714130408656), (11, 1, 0.8895899941657324), (12, 3, 0.03342716525065126), (13, 2, 0.3358895587425168), (14, 1, 0.8278668666620052), (15, 2, 0.8332817790990942), (16, 1, 0.44884500521834747), (17, 2, 0.6685859496917417), (18, 2, 0.2666188551445414), (19, 3, 0.85433389989736), (20, 3, 0.877368978086179), (21, 2, 0.22299726833121447), (22, 3, 0.6754144073737255), (23, 3, 0.10478692333352557), (24, 1, 0.7235332921048304), (25, 2, 0.7242050833205693), (26, 2, 0.6812905583001255), (27, 3, 0.7302228723322631), (28, 1, 0.7080314752582251), (29, 1, 0.48897715852500334), (30, 1, 0.08677654354750541), (31, 3, 0.5088177608673861), (32, 2, 0.5908628897740605), (33, 2, 0.7523604605470949), (34, 3, 0.5683894090444657), (35, 1, 0.8124486362714615), (36, 2, 0.572315378193408), (37, 2, 0.4034246034911535), (38, 3, 0.7607333203421349), (39, 1, 0.46047913133065543), (40, 1, 0.5460584678138338), (41, 2, 0.30866339680106636), (42, 2, 0.3434481756014064), (43, 2, 0.9833363476854023), (44, 3, 0.3756229127480598), (45, 3, 0.2679424180262314), (46, 2, 0.5479493388025015), (47, 3, 0.3434191178232553), (48, 1, 0.8463637235567726), (49, 2, 0.2652277969472322)]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0]",19,13,13,16,19,20
"[(0, 2, 0.7490247436995684), (1, 3, 0.8558144535845442), (2, 2, 0.6187659742040958), (3, 2, 0.5291464429416824), (4, 2, 0.3027370428146421), (5, 1, 0.023940611219379848), (6, 2, 0.17679712978189466), (7, 3, 0.22180220182132904), (8, 1, 0.2521344159772707), (9, 2, 0.6395943482234678), (10, 3, 0.8993064109767955), (11, 1, 0.5624729757529564), (12, 2, 0.758152679163366), (13, 3, 0.2191978688369045), (14, 2, 0.06297301830316537), (15, 2, 0.5645473153059096), (16, 1, 0.7953474801855444), (17, 2, 0.03727389007019566), (18, 1, 0.04758248347453109), (19, 3, 0.6315678236365906), (20, 3, 0.45919139378797025), (21, 3, 0.040120671283684795), (22, 3, 0.022439807000871337), (23, 3, 0.6075708841246272), (24, 2, 0.8206105666457105), (25, 2, 0.3674605727234821), (26, 2, 0.3304251378759063), (27, 1, 0.05736686165090488), (28, 3, 0.28158332183912804), (29, 2, 0.13319447060374112), (30, 2, 0.34895358422081835), (31, 2, 0.9233405457535246), (32, 3, 0.4714832959634154), (33, 3, 0.2842077260940513), (34, 3, 0.6339923643231893), (35, 3, 0.5561122935243051), (36, 2, 0.8843409555074276), (37, 2, 0.9240062917366325), (38, 1, 0.12819977894545476), (39, 1, 0.1885137982250762), (40, 1, 0.410897846744699), (41, 2, 0.8678154101871854), (42, 1, 0.9276178667825073), (43, 2, 0.8321222531115594), (44, 1, 0.5747817399576182), (45, 1, 0.2295735498859074), (46, 3, 0.6716543098615012), (47, 1, 0.8623197088671338), (48, 3, 0.9898173664116585), (49, 3, 0.207903813324407)]","[1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",27,18,13,13,19,27
"[(0, 3, 0.3756833448460004), (1, 3, 0.5134267660151788), (2, 1, 0.8034724834728121), (3, 1, 0.8440726705880447), (4, 3, 0.059168597741586004), (5, 3, 0.7554047706870414), (6, 1, 0.4254633698997117), (7, 1, 0.5551338144687055), (8, 1, 0.7449285317320469), (9, 3, 0.42146976935723157), (10, 2, 0.8696175110248088), (11, 1, 0.5558707212173689), (12, 1, 0.015608790658714455), (13, 2, 0.19540032889594994), (14, 3, 0.9383244779543016), (15, 2, 0.6977326169770858), (16, 1, 0.47553584964740003), (17, 3, 0.1020927710604802), (18, 2, 0.8465325629635958), (19, 2, 0.7413432384608827), (20, 2, 0.6144090780722725), (21, 2, 0.13783300073731408), (22, 1, 0.4523730909591105), (23, 2, 0.6128426210679543), (24, 2, 0.9137307669992132), (25, 3, 0.8254114857183613), (26, 1, 0.47700177871624383), (27, 3, 0.4584101404961318), (28, 1, 0.05287746743387911), (29, 2, 0.9300634137692596), (30, 1, 0.7788625104096836), (31, 1, 0.8611476285033504), (32, 3, 0.3862312310107837), (33, 3, 0.651117017054492), (34, 2, 0.3580328419536353), (35, 1, 0.2335889556937718), (36, 3, 0.41792691348826105), (37, 1, 0.5200808373913455), (38, 1, 0.13911312457846425), (39, 3, 0.03315273919799966), (40, 2, 0.4373279764686734), (41, 1, 0.7927184980620203), (42, 3, 0.17716053465742432), (43, 2, 0.20402303536843103), (44, 1, 0.2353853981255808), (45, 1, 0.3045698162964974), (46, 1, 0.5342027645589023), (47, 1, 0.8283153301904249), (48, 1, 0.36818306696155834), (49, 2, 0.8114742414599888)]","[0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",27,10,15,13,12,20
"[(0, 2, 0.5124442826326034), (1, 3, 0.7567624094627545), (2, 2, 0.8790161864100466), (3, 3, 0.35141765457507856), (4, 3, 0.31776222182593483), (5, 3, 0.5520328332327263), (6, 2, 0.6051261401124459), (7, 3, 0.9263927168575877), (8, 2, 0.7275785341854136), (9, 2, 0.12241233829148745), (10, 1, 0.2666233472883849), (11, 1, 0.47645118657822316), (12, 1, 0.12325186003148925), (13, 1, 0.4372344666734155), (14, 3, 0.3727359146658661), (15, 3, 0.13705952810041933), (16, 3, 0.12109409387107917), (17, 3, 0.9254570981583595), (18, 2, 0.5033381762868925), (19, 1, 0.7118731239275685), (20, 3, 0.3067724349563157), (21, 3, 0.8526823109935965), (22, 2, 0.5663877296957665), (23, 2, 0.17431570976433208), (24, 1, 0.3352431139717261), (25, 2, 0.5014731655670045), (26, 2, 0.8651420259146505), (27, 1, 0.01709655249390374), (28, 1, 0.6889268975193038), (29, 3, 0.2432804590699309), (30, 3, 0.5363657971789253), (31, 2, 0.5041731242785689), (32, 3, 0.7964922074640503), (33, 2, 0.8390939756369697), (34, 1, 0.7024822348638767), (35, 3, 0.3744933481856305), (36, 2, 0.3388205387217599), (37, 1, 0.5513528777163001), (38, 1, 0.027298410674042373), (39, 2, 0.8822971592069405), (40, 1, 0.12102842966401017), (41, 1, 0.6113919511357349), (42, 2, 0.7489117254342085), (43, 3, 0.9935548086061216), (44, 2, 0.006693393961771821), (45, 1, 0.21299968070450126), (46, 1, 0.36555585123159573), (47, 3, 0.051049433963703206), (48, 3, 0.8932450609595477), (49, 1, 0.9906887976478036)]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]",15,24,17,14,17,16
"[(0, 2, 0.7061465717469924), (1, 3, 0.11866264312293662), (2, 2, 0.7825696766620585), (3, 3, 0.06695385109860463), (4, 3, 0.08602792614347132), (5, 1, 0.9137581827900226), (6, 1, 0.6846791074738938), (7, 1, 0.023618083097113662), (8, 2, 0.10342644976324988), (9, 3, 0.4301806840614102), (10, 3, 0.09377617273586458), (11, 1, 0.5931186042667412), (12, 3, 0.6820310429032911), (13, 1, 0.1205374024639464), (14, 3, 0.9556285638161234), (15, 1, 0.04528439784719718), (16, 2, 0.5717191516781648), (17, 1, 0.4402400305056794), (18, 3, 0.955274585353944), (19, 2, 0.4896606334814846), (20, 3, 0.07431569309241615), (21, 2, 0.1989053715087279), (22, 3, 0.17489717503004143), (23, 1, 0.9959828781441631), (24, 3, 0.5586720887087625), (25, 2, 0.31180494087712474), (26, 3, 0.45470305695802704), (27, 1, 0.2303193719879041), (28, 2, 0.11616229613391804), (29, 2, 0.2483125865370419), (30, 1, 0.9985855318301013), (31, 1, 0.06490750983179139), (32, 2, 0.922331312564898), (33, 3, 0.04001133655354838), (34, 2, 0.9808286790417818), (35, 2, 0.8952364947924139), (36, 2, 0.4686836859467338), (37, 1, 0.10581667417691865), (38, 3, 0.26962066468912416), (39, 2, 0.23342670988322622), (40, 2, 0.6947625658118127), (41, 1, 0.5692250158182004), (42, 1, 0.4888017814699567), (43, 2, 0.11780277223729885), (44, 2, 0.21386262809694678), (45, 1, 0.4132121209768391), (46, 2, 0.549589524504586), (47, 3, 0.7256963427435733), (48, 3, 0.7250423743023533), (49, 1, 0.08913116165980806)]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",26,15,8,10,22,26
"[(0, 1, 0.01928673218337884), (1, 3, 0.23294851082758916), (2, 1, 0.9412248042571567), (3, 3, 0.66333720851227), (4, 1, 0.24376370808685965), (5, 3, 0.09314417427822408), (6, 1, 0.8984767926321133), (7, 3, 0.8313229641639118), (8, 2, 0.1632143851200617), (9, 3, 0.8495010036959972), (10, 3, 0.52493063643342), (11, 1, 0.996070741794328), (12, 3, 0.7468036439273384), (13, 2, 0.3940015171373149), (14, 1, 0.20456787347194239), (15, 2, 0.540009271637752), (16, 1, 0.24428591194560612), (17, 3, 0.7991136259685055), (18, 1, 0.26068315728729496), (19, 2, 0.15656164939212613), (20, 1, 0.5390816489065959), (21, 2, 0.7691476068868717), (22, 1, 0.7783909565426127), (23, 2, 0.05216077052468826), (24, 3, 0.09995916539997585), (25, 2, 0.3793962659559629), (26, 2, 0.5558287329137724), (27, 2, 0.36018653731678796), (28, 1, 0.9016183826623062), (29, 1, 0.42982141660184614), (30, 3, 0.8341724006634598), (31, 1, 0.3248345389660571), (32, 2, 0.10347565261999359), (33, 2, 0.9024654829360248), (34, 2, 0.12171990890783291), (35, 2, 0.5943538541089827), (36, 3, 0.08671017466248798), (37, 3, 0.6892246060682522), (38, 2, 0.6736951817004829), (39, 1, 0.5228292444014472), (40, 2, 0.45061315441166894), (41, 3, 0.7133633611421633), (42, 2, 0.030626199806519705), (43, 2, 0.003681589945040975), (44, 1, 0.5358299753832702), (45, 1, 0.5524653246111941), (46, 3, 0.543612984418763), (47, 3, 0.19142187436976776), (48, 2, 0.28893070432818724), (49, 1, 0.41271801896536175)]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1]",6,15,22,16,6,14
"[(0, 3, 0.8896627017129844), (1, 3, 0.873167933683574), (2, 3, 0.58948419060909), (3, 3, 0.3721170369448493), (4, 2, 0.013535852124831882), (5, 2, 0.12052458354058881), (6, 2, 0.10995404601484304), (7, 1, 0.2523678856148982), (8, 2, 0.7280494301452511), (9, 2, 0.9473533026663878), (10, 2, 0.8894778626613055), (11, 2, 0.6326107585075051), (12, 2, 0.5819227013884184), (13, 1, 0.5002437186626923), (14, 2, 0.38762668894528607), (15, 2, 0.3070991144630545), (16, 1, 0.07080069206452733), (17, 3, 0.435673122826143), (18, 1, 0.9182212370646309), (19, 3, 0.4578354035590194), (20, 1, 0.1633442469623032), (21, 3, 0.6370727360020574), (22, 3, 0.9800629982355208), (23, 1, 0.5442235689511576), (24, 3, 0.257736162471209), (25, 2, 0.0532822790063634), (26, 1, 0.22181749588833577), (27, 3, 0.23150267406298353), (28, 2, 0.36693907871254694), (29, 2, 0.5306914938858307), (30, 3, 0.7374861760114798), (31, 1, 0.9799963687434388), (32, 3, 0.5063079820106912), (33, 3, 0.8596413206468456), (34, 3, 0.7799582041037859), (35, 3, 0.3517416475820351), (36, 1, 0.960350808107587), (37, 3, 0.6737207162416121), (38, 3, 0.47159260114031465), (39, 3, 0.8579083721026892), (40, 3, 0.6742322351205546), (41, 3, 0.32088354244233075), (42, 1, 0.6063177965194485), (43, 1, 0.3838473609682401), (44, 1, 0.911078712428182), (45, 1, 0.446768297121404), (46, 1, 0.20864984642201734), (47, 3, 0.008851490164678122), (48, 3, 0.5804723910816255), (49, 1, 0.05785212612865753)]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",16,0,19,20,17,8
"[(0, 1, 0.3933857411328494), (1, 1, 0.24554774350356845), (2, 1, 0.08168894524885517), (3, 1, 0.9285783433246753), (4, 1, 0.4394090884796532), (5, 2, 0.2674203136462676), (6, 2, 0.7328985071166952), (7, 3, 0.7172454938585051), (8, 2, 0.1528271022931238), (9, 1, 0.283833000872473), (10, 3, 0.4178947764053993), (11, 2, 0.4159760210623409), (12, 3, 0.3000727711027511), (13, 3, 0.02301283337746618), (14, 1, 0.2598915378504125), (15, 3, 0.911138482630735), (16, 3, 0.2340928265002803), (17, 1, 0.8745670287556147), (18, 1, 0.4063465623478598), (19, 3, 0.011038484250767922), (20, 2, 0.08846841060811461), (21, 2, 0.07281175590405964), (22, 3, 0.5746579303294503), (23, 3, 0.15671839240995633), (24, 2, 0.4052834916203517), (25, 3, 0.34603638266923353), (26, 2, 0.9268405605986042), (27, 2, 0.7611344307540406), (28, 2, 0.23812996685821164), (29, 1, 0.8398700175282707), (30, 2, 0.6364099375383583), (31, 2, 0.12056421004908258), (32, 3, 0.038956130363397845), (33, 2, 0.8633821644934593), (34, 3, 0.5978698673380277), (35, 3, 0.8669294845910381), (36, 1, 0.5770783882289688), (37, 1, 0.7733959002831672), (38, 2, 0.6850342125638288), (39, 1, 0.38055608151696685), (40, 3, 0.6406202101389812), (41, 1, 0.31445966836930284), (42, 2, 0.04401030688932406), (43, 1, 0.38939799481896253), (44, 1, 0.3199333155531644), (45, 1, 0.7473834533433026), (46, 3, 0.6344253164724465), (47, 3, 0.6005884629889778), (48, 3, 0.5919919230064704), (49, 1, 0.8187865389705327)]","[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",7,12,12,19,12,12
"[(0, 3, 0.25637059379168814), (1, 3, 0.6157396730850087), (2, 3, 0.3937210462939287), (3, 2, 0.9588164319630638), (4, 2, 0.6046280931508893), (5, 3, 0.12875161108777622), (6, 3, 0.03541705922129279), (7, 3, 0.1670843012662646), (8, 2, 0.01516056684554512), (9, 1, 0.4053448757713791), (10, 3, 0.041341409617130176), (11, 3, 0.00823393940333983), (12, 3, 0.06445769643702737), (13, 2, 0.8427949075499166), (14, 2, 0.7647035283431917), (15, 1, 0.05101160999502785), (16, 2, 0.6752149910454002), (17, 3, 0.9877689013996548), (18, 3, 0.5230421902373307), (19, 1, 0.6892030738706109), (20, 2, 0.23089527582259461), (21, 2, 0.5215228020622806), (22, 3, 0.9319657369877211), (23, 3, 0.5199524697433328), (24, 3, 0.7694702248670289), (25, 3, 0.3557527805417031), (26, 2, 0.33384853650897917), (27, 3, 0.7883055110699503), (28, 1, 0.7576147456999863), (29, 1, 0.9305902172849071), (30, 1, 0.207884988913831), (31, 1, 0.8118298132617304), (32, 3, 0.06122235175308499), (33, 1, 0.6922478790395394), (34, 3, 0.16830109619059697), (35, 3, 0.723917653953581), (36, 1, 0.008112203004491447), (37, 3, 0.03277999181416469), (38, 1, 0.4331018702974757), (39, 1, 0.1881760635836759), (40, 3, 0.46267282026356127), (41, 2, 0.297986241492585), (42, 1, 0.13135669704381414), (43, 2, 0.30212184012999876), (44, 1, 0.8149461943085493), (45, 3, 0.36774882668349096), (46, 2, 0.9617883319444228), (47, 3, 0.20309841374802795), (48, 1, 0.8034970642747136), (49, 2, 0.273796282622209)]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",22,19,19,21,13,22
"[(0, 1, 0.8793877424310111), (1, 2, 0.7192155479647431), (2, 3, 0.03918694005134826), (3, 2, 0.29500161230206), (4, 1, 0.8582148295985637), (5, 3, 0.9419680780491637), (6, 2, 0.9634609626729479), (7, 1, 0.5764698507674373), (8, 1, 0.5180391684443274), (9, 3, 0.7018530334310263), (10, 2, 0.5786356371089147), (11, 3, 0.579015261660297), (12, 3, 0.6220786076370302), (13, 3, 0.09405897125982321), (14, 2, 0.03421339365917575), (15, 3, 0.12996447488016627), (16, 2, 0.6603064780383497), (17, 3, 0.3444492548581928), (18, 2, 0.6204006507785604), (19, 3, 0.6391791488812757), (20, 2, 0.6382373487454311), (21, 2, 0.8418319325927852), (22, 1, 0.5728490558933814), (23, 2, 0.9993645629790978), (24, 3, 0.18534503280420367), (25, 2, 0.2198810150717616), (26, 3, 0.9264826847780309), (27, 2, 0.36575889979526344), (28, 3, 0.6644415373647671), (29, 1, 0.16728355523331107), (30, 2, 0.675885167006423), (31, 3, 0.8057246566947587), (32, 1, 0.8204767667483837), (33, 1, 0.4045673462988343), (34, 2, 0.35266973381975864), (35, 3, 0.7379051053268965), (36, 2, 0.17891718236649112), (37, 2, 0.03472554221326818), (38, 3, 0.8093843898105424), (39, 2, 0.1970873704746957), (40, 2, 0.667363010933555), (41, 2, 0.8590962995643705), (42, 2, 0.4905625658404258), (43, 1, 0.13500085506169213), (44, 2, 0.2545994006383435), (45, 2, 0.029010515732660336), (46, 2, 0.6652909718003216), (47, 1, 0.5642689383488629), (48, 1, 0.8450088785966466), (49, 1, 0.9967513533479144)]","[1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",7,21,17,14,10,7
"[(0, 2, 0.5729566342001388), (1, 3, 0.24614442903047418), (2, 1, 0.326091433016064), (3, 3, 0.071407266658566), (4, 2, 0.616627188775534), (5, 3, 0.6594508116296278), (6, 3, 0.0006858876913238277), (7, 2, 0.6271858617993775), (8, 2, 0.03955195748509821), (9, 3, 0.6299156471930324), (10, 1, 0.8176698820817939), (11, 1, 0.6651607385113507), (12, 2, 0.8168376325371721), (13, 3, 0.7083753175238352), (14, 2, 0.10966210737717219), (15, 2, 0.09272140156700914), (16, 2, 0.2509871204186426), (17, 3, 0.9997412091392134), (18, 2, 0.43537766927758625), (19, 1, 0.9747914665253417), (20, 3, 0.20609607215523107), (21, 3, 0.3000822200515979), (22, 2, 0.5326156884334888), (23, 1, 0.7213118438643213), (24, 2, 0.7256863825500743), (25, 2, 0.8719201070733739), (26, 1, 0.5259653768997324), (27, 2, 0.3585736395418784), (28, 1, 0.7652515338703164), (29, 3, 0.8718044937676547), (30, 3, 0.27888078476382583), (31, 2, 0.12012416587320307), (32, 1, 0.41316631769401513), (33, 1, 0.400250865670865), (34, 2, 0.5800915614272693), (35, 3, 0.21698817297694228), (36, 2, 0.9752735035076942), (37, 2, 0.4106619206803038), (38, 2, 0.8484692484651211), (39, 1, 0.2150683967952649), (40, 3, 0.34975215689141714), (41, 3, 0.1955017798676193), (42, 1, 0.5513438231536602), (43, 2, 0.44299109273453896), (44, 2, 0.8389628117200016), (45, 3, 0.6998712960071688), (46, 1, 0.057311854711927124), (47, 2, 0.3409992697565748), (48, 2, 0.11517528380374031), (49, 1, 0.05568544473498138)]","[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]",26,18,12,12,15,26
"[(0, 1, 0.4126497045569322), (1, 3, 0.011721415192227691), (2, 3, 0.6842564598045753), (3, 3, 0.1473459133077496), (4, 1, 0.6150578710359749), (5, 1, 0.7655133602324045), (6, 3, 0.08688466669945072), (7, 3, 0.5945075763608901), (8, 2, 0.23798879561443587), (9, 2, 0.8506603695254926), (10, 3, 0.2027691834310149), (11, 2, 0.3886631484346731), (12, 2, 0.4781313089449275), (13, 1, 0.4378927141339789), (14, 2, 0.8385021327517328), (15, 1, 0.32023782805533074), (16, 3, 0.3916560504575445), (17, 2, 0.02406045998783668), (18, 2, 0.18940169661333828), (19, 2, 0.9585016090862469), (20, 2, 0.7558567228771077), (21, 2, 0.33828464529389635), (22, 3, 0.4718098434184904), (23, 3, 0.8271438428363947), (24, 2, 0.7010621437401177), (25, 1, 0.8511173063662686), (26, 1, 0.6011993109294465), (27, 2, 0.8030907357019512), (28, 1, 0.22383223110260264), (29, 2, 0.5943486297790262), (30, 1, 0.530344682454189), (31, 3, 0.5874446267287575), (32, 3, 0.7864925044218948), (33, 3, 0.6326443449748295), (34, 2, 0.0037988270533977353), (35, 1, 0.5962828456226874), (36, 2, 0.7701456000208964), (37, 2, 0.8896919388630035), (38, 2, 0.10981661999052961), (39, 1, 0.9526687917669789), (40, 3, 0.08215527241348852), (41, 2, 0.1753842540176409), (42, 3, 0.1658330550477236), (43, 3, 0.6682461689903354), (44, 1, 0.5081242158423415), (45, 3, 0.9358657960597997), (46, 2, 0.9961235332077997), (47, 3, 0.0007539746994387198), (48, 1, 0.1103757441911094), (49, 2, 0.7249738664482182)]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",21,22,9,15,18,21
"[(0, 1, 0.8049887751158441), (1, 1, 0.23586239935695075), (2, 1, 0.8158549900456246), (3, 3, 0.10620016516207864), (4, 3, 0.619841184780928), (5, 1, 0.5304738644370776), (6, 3, 0.5750262553579045), (7, 1, 0.9332263960569078), (8, 3, 0.15826803949784385), (9, 1, 0.12674794549254975), (10, 1, 0.07682225723766889), (11, 2, 0.8418348618242595), (12, 1, 0.07701652600485742), (13, 1, 0.6660228517483728), (14, 3, 0.05630191200646739), (15, 2, 0.3352577151990368), (16, 1, 0.7570538040294458), (17, 3, 0.7403080243629039), (18, 2, 0.277954336025912), (19, 3, 0.6716236810865555), (20, 2, 0.35259070796194847), (21, 2, 0.48582268704185816), (22, 3, 0.8324460348312843), (23, 2, 0.398168823366024), (24, 3, 0.16021720947086138), (25, 1, 0.2833334084117687), (26, 3, 0.5348331351123078), (27, 3, 0.027436049183043987), (28, 3, 0.4808006610521486), (29, 2, 0.32130563755407315), (30, 3, 0.9755612280728999), (31, 3, 0.8481964099698257), (32, 2, 0.8663306583946888), (33, 3, 0.48991934736754494), (34, 1, 0.7688790797218146), (35, 2, 0.13424429947154315), (36, 1, 0.3384388565301504), (37, 2, 0.9155267406216271), (38, 1, 0.15716831423513378), (39, 3, 0.014765582382494147), (40, 3, 0.860285962758802), (41, 2, 0.14934659793416394), (42, 2, 0.18139157159900277), (43, 1, 0.10578519998523017), (44, 1, 0.7496211399782982), (45, 3, 0.6439361125170908), (46, 1, 0.6329455647249664), (47, 1, 0.2502115214985423), (48, 2, 0.8889484339241472), (49, 3, 0.5859658889308267)]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",22,8,11,10,12,15
"[(0, 2, 0.3090331684738705), (1, 3, 0.9800413048311992), (2, 2, 0.3535183869515519), (3, 3, 0.2696009934074548), (4, 2, 0.5277605559051781), (5, 2, 0.250858490574392), (6, 3, 0.5851449319940808), (7, 3, 0.42736690406930955), (8, 1, 0.09117015159677144), (9, 1, 0.9550782545885311), (10, 2, 0.7260906789670364), (11, 1, 0.5875315748228898), (12, 3, 0.25945862436291345), (13, 1, 0.45423542000938055), (14, 2, 0.27746662837457503), (15, 3, 0.8866478385960217), (16, 1, 0.1698036284937977), (17, 2, 0.4082677697964452), (18, 3, 0.3021423581987239), (19, 1, 0.35790151548695504), (20, 1, 0.925977684362808), (21, 3, 0.9707929801158027), (22, 2, 0.32633114361126725), (23, 3, 0.3361016716768531), (24, 2, 0.28445938629606193), (25, 2, 0.5093136880113143), (26, 3, 0.43254422757050115), (27, 1, 0.48851989512847893), (28, 2, 0.3818341749942945), (29, 3, 0.6911692813269956), (30, 1, 0.9358970635540036), (31, 1, 0.6344706219465086), (32, 2, 0.7406134151933754), (33, 2, 0.950325215455028), (34, 1, 0.3592686308890044), (35, 1, 0.5913649722377685), (36, 2, 0.7219261065075573), (37, 1, 0.4372952623688454), (38, 3, 0.8848357654030106), (39, 1, 0.6604395462754988), (40, 3, 0.04368443489738283), (41, 1, 0.39437386807602715), (42, 2, 0.6620514018186062), (43, 3, 0.12043928818943006), (44, 3, 0.774809844987823), (45, 3, 0.9901466085689798), (46, 2, 0.6217820280459035), (47, 2, 0.12653965025433767), (48, 2, 0.646895596335732), (49, 2, 0.2318952989110299)]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",28,17,18,25,6,28
